planID,benefitClassID,effectiveDate,terminationDate,savedUserID,savedDateTime
163870,145773,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-13 09:00:20.010'
163870,145964,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-04 15:30:37.040'
163870,146373,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-24 15:14:27.850'
163870,146422,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-12 13:30:01.243'
163871,145513,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:56:13.600'
163871,145755,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-13 08:55:11.023'
163871,145821,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:52:03.253'
163871,145822,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:53:55.560'
163871,145964,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-04 15:30:37.033'
163871,146388,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
163871,146389,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
163871,146425,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:13:27.700'
163872,145512,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:05:27.657'
163872,145513,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 10:59:52.580'
163872,145514,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:06:06.517'
163872,145515,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:08:04.707'
163872,145518,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:04:38.450'
163872,145537,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 10:57:05.027'
163872,145538,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:00:34.740'
163872,145586,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:03:20.243'
163872,145774,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:01:55.820'
163872,145775,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:04:02.717'
163872,145821,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 10:56:05.243'
163872,145822,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 10:57:57.967'
163872,145823,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:01:10.397'
163872,145824,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:02:33.353'
163872,145898,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 11:07:17.597'
163872,146388,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
163872,146389,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
163872,146390,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:55:01.450'
163872,146391,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:56:01.550'
163872,146392,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
163873,145512,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 16:14:06.220'
163873,145513,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 16:05:56.640'
163873,145514,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 16:13:02.343'
163873,145518,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 16:00:19.600'
163873,145537,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 16:02:39.817'
163873,145538,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 16:03:32.490'
163873,145586,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 15:54:14.260'
163873,145774,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 15:50:33.490'
163873,145775,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 15:51:54.460'
163873,145821,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 16:10:52.480'
163873,145822,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 16:06:45.377'
163873,145823,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 15:57:14.170'
163873,145824,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 15:55:10.840'
163873,146388,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
163873,146389,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
163873,146390,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:55:01.450'
163873,146391,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:56:01.550'
163873,146392,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
163874,145821,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2018-10-16 15:17:01.413'
163874,145823,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2018-10-16 15:28:14.973'
163875,145822,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2018-10-16 15:17:39.260'
163875,145824,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2018-10-16 15:23:06.380'
163875,146388,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
163877,145513,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2018-10-16 15:19:44.593'
163877,145586,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2018-10-16 15:23:41.083'
163877,146389,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
163878,145538,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2018-10-16 15:20:19.780'
163878,145775,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2018-10-16 15:25:19.480'
163878,146391,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:56:01.550'
163880,145512,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:44:21.600'
163880,145513,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:42:29.520'
163880,145514,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:45:13.007'
163880,145515,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:47:00.930'
163880,145516,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',3256958,'2018-10-17 23:57:24.690'
163880,145518,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-16 14:27:42.200'
163880,145537,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:39:48.477'
163880,145538,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:43:25.570'
163880,145586,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-16 14:34:22.430'
163880,145774,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-16 14:30:23.437'
163880,145775,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:11:33.760'
163880,145821,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:37:13.760'
163880,145822,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:41:20.710'
163880,145823,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-16 14:28:56.340'
163880,145824,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-16 14:32:28.003'
163880,145898,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:46:11.100'
163880,146388,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
163880,146389,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
163880,146390,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:55:01.450'
163880,146391,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:56:01.550'
163880,146392,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
163881,145512,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:44:21.600'
163881,145513,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:42:29.537'
163881,145514,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:45:13.023'
163881,145515,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:47:00.930'
163881,145516,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',3256958,'2018-10-17 23:57:24.707'
163881,145518,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-16 14:27:42.200'
163881,145537,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:39:48.477'
163881,145538,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:43:25.570'
163881,145586,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-16 14:34:22.430'
163881,145774,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-16 14:30:23.453'
163881,145775,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-16 14:35:35.017'
163881,145821,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:37:13.760'
163881,145822,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:41:20.727'
163881,145823,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-16 14:28:56.377'
163881,145824,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-16 14:32:28.020'
163881,145898,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:46:11.100'
163881,146388,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
163881,146389,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
163881,146390,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:55:01.450'
163881,146391,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:56:01.550'
163881,146392,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
163882,145512,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:44:21.600'
163882,145513,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:42:29.537'
163882,145514,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:45:13.023'
163882,145515,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:47:00.930'
163882,145516,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',3256958,'2018-10-17 23:57:24.690'
163882,145518,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-16 14:27:42.200'
163882,145537,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:39:48.477'
163882,145538,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:43:25.570'
163882,145586,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-16 14:34:22.430'
163882,145774,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-16 14:30:23.453'
163882,145775,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-16 14:35:35.017'
163882,145821,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:37:13.777'
163882,145822,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:41:20.740'
163882,145823,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-16 14:28:56.357'
163882,145824,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-10-16 14:32:28.003'
163882,145898,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968298,'2018-10-16 14:46:11.100'
163882,146388,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
163882,146389,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
163882,146390,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:55:01.450'
163882,146391,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:56:01.550'
163882,146392,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
163902,145512,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:22:22.113'
163902,145513,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:56:13.613'
163902,145514,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:49:50.010'
163902,145518,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:03:02.833'
163902,145537,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:01:00.720'
163902,145538,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:58:24.433'
163902,145586,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:10:00.070'
163902,145774,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:13:03.030'
163902,145775,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:11:33.747'
163902,145821,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:52:03.267'
163902,145822,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:53:55.573'
163902,145823,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:05:54.983'
163902,145824,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:08:22.550'
163902,146388,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
163902,146389,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
163902,146390,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:55:01.450'
163902,146391,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:56:01.550'
163902,146392,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
163902,146422,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 09:53:41.937'
163902,146424,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:07:54.017'
163902,146425,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:14:23.907'
163902,146426,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:22:21.487'
163903,145512,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 16:16:05.350'
163903,145513,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 16:05:20.920'
163903,145514,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 16:12:18.387'
163903,145518,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 15:58:45.720'
163903,145537,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 16:02:03.267'
163903,145538,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 16:04:00.023'
163903,145586,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 15:53:36.150'
163903,145774,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 15:49:08.613'
163903,145775,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 15:52:23.710'
163903,145821,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 16:08:04.410'
163903,145822,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9277809,'2018-12-27 15:13:58.557'
163903,145823,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 15:57:52.267'
163903,145824,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',4968638,'2018-10-16 15:55:49.653'
163903,146388,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
163903,146389,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
163903,146390,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:55:01.450'
163903,146391,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:56:01.550'
163903,146392,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
164275,145512,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:22:22.160'
164275,145513,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:56:13.647'
164275,145514,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:49:50.043'
164275,145515,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',4968298,'2018-10-16 14:47:00.930'
164275,145516,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',3256958,'2018-10-17 23:57:24.690'
164275,145518,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:03:02.867'
164275,145537,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:01:00.753'
164275,145538,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:58:24.467'
164275,145586,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:10:00.083'
164275,145774,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:13:03.060'
164275,145775,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:11:33.760'
164275,145821,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:52:03.300'
164275,145822,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:53:55.607'
164275,145823,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:05:55.000'
164275,145824,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:08:22.563'
164275,145898,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',4968298,'2018-10-16 14:46:11.100'
164275,146388,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
164275,146389,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
164275,146390,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:55:01.450'
164275,146391,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:56:01.550'
164275,146392,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
164948,145512,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:22:22.097'
164948,145513,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:56:13.600'
164948,145514,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:49:50.010'
164948,145515,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8589525,'2018-03-20 12:56:14.903'
164948,145516,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8589525,'2018-03-20 12:57:16.460'
164948,145518,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:03:02.833'
164948,145537,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:01:00.707'
164948,145538,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:58:24.420'
164948,145586,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:10:00.053'
164948,145774,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:13:03.013'
164948,145775,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:11:33.730'
164948,145821,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:52:03.253'
164948,145822,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:53:55.560'
164948,145823,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:05:54.967'
164948,145824,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:08:22.517'
164948,145898,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-05-01 13:17:03.460'
164948,146388,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
164948,146389,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
164948,146390,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:55:01.450'
164948,146391,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:56:01.550'
164948,146392,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:57:01.007'
164948,146422,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:18:47.250'
164948,146424,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:18:59.690'
164948,146425,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:18:32.810'
164948,146426,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-02-18 10:20:17.253'
165474,145513,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2018-10-16 15:19:18.390'
165474,145586,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2018-10-16 15:24:02.240'
165474,145822,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2018-10-16 15:18:23.290'
165474,145824,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2018-10-16 15:22:39.440'
165474,146388,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
165474,146389,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
165475,145821,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2018-10-16 15:16:30.897'
165475,145823,'1900-01-01 00:00:00.000','2018-12-31 00:00:00.000',9408554,'2018-10-16 15:28:32.253'
165476,145513,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:56:13.600'
165476,145586,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:10:00.070'
165476,145821,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:52:03.253'
165476,145822,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:53:55.573'
165476,145823,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:05:54.967'
165476,145824,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:08:22.537'
165476,146388,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:53:01.713'
165476,146389,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2019-01-29 13:54:00.893'
165662,145512,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:22:22.190'
165662,145513,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:56:13.660'
165662,145514,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:49:50.060'
165662,145515,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8589525,'2018-04-11 11:12:14.513'
165662,145518,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:03:02.897'
165662,145519,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-13 08:54:44.420'
165662,145537,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:01:00.783'
165662,145538,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 14:58:24.480'
165662,145586,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:10:00.117'
165662,145754,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-13 08:54:57.923'
165662,145755,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-13 08:55:11.080'
165662,145773,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',8699036,'2018-06-13 09:00:20.023'
165662,145774,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9408554,'2018-12-13 10:42:18.820'
165662,145775,'1900-01-01 00:00:00.000','9999-12-31 00:00:00.000',9386948,'2018-10-16 15:11:33.807'
